,Enregy,Sample,Fit,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0001,component: 20210614_SnO2_H2_TPR_Sn_EXAFS_92.tra_0050
295,29228.3636013529,0.9378419702323926,0.9441976672139767,0.05112898275674327,0.8930686844572334
296,29228.5735202294,0.937298115015371,0.944750589211289,0.050867186498801197,0.8938834027124878
297,29228.8359230915,0.9375670065420764,0.9431028037751089,0.05048386610647493,0.892618937668634
298,29229.0458487944,0.9350306695063447,0.942345766737737,0.05023262506762171,0.8921131416701152
299,29229.3082601897,0.9335988715773816,0.9403170930285195,0.050032492262910906,0.8902846007656086
300,29229.5181927194,0.9315969341119343,0.9398100039522267,0.04989550057310131,0.8899145033791254
301,29229.7806126484,0.9309177634124606,0.9394867273149159,0.04948433109916837,0.8900023962157475
302,29230.0430373185,0.9329717427098768,0.9392918548847097,0.049171385457796556,0.8901204694269131
303,29230.2529804682,0.9319655466494359,0.9360743586363509,0.04891867547334334,0.8871556831630075
304,29230.5154136726,0.9326260766198886,0.9341948828181149,0.048690783059328197,0.8855040997587867
305,29230.7778516185,0.9309494404552582,0.9295793146335736,0.048347904279022434,0.8812314103545511
306,29230.9878053891,0.9323150963887958,0.932876112535761,0.04826603662282036,0.8846100759129406
307,29231.1977621944,0.9309707101147134,0.9344544281234772,0.04820851639037558,0.8862459117331016
308,29231.4602124687,0.9298976803293539,0.9328807237475445,0.04786499329857757,0.885015730448967
309,29231.7226674848,0.9286448157798246,0.9334959462209336,0.04768555849077825,0.8858103877301553
310,29231.8801427707,0.9280698814345884,0.9330378323847162,0.0476279586361909,0.8854098737485253
311,29232.1426053742,0.9253323596184878,0.9315888948416025,0.04747692794528518,0.8841119668963173
312,29232.40507272,0.9251115653618371,0.9323298857544144,0.04742495917592456,0.8849049265784898
313,29232.6150500112,0.924448968239731,0.9283570918787849,0.04729317076396708,0.8810639211148178
314,29232.8775258933,0.9267048299567868,0.9272830288798755,0.0471871211889001,0.8800959076909753
315,29233.0875100137,0.9269398303503061,0.9295923699709909,0.04723287740876921,0.8823594925622217
316,29233.3499944327,0.9272077636909323,0.9327393288753718,0.04715015459512632,0.8855891742802455
317,29233.5599853827,0.9242158358240917,0.9329181035848979,0.04705460652422284,0.885863497060675
318,29233.8224783389,0.9295756364926026,0.9304183242049966,0.04710017148484945,0.8833181527201471
319,29234.0324761189,0.9296790848344665,0.9286654534351526,0.047102443519695024,0.8815630099154576
320,29234.2949776127,0.9270655375937208,0.930035087443323,0.04712827302680277,0.8829068144165202
321,29234.5049822229,0.9281101251578353,0.9320625556759689,0.04718761708143481,0.884874938594534
322,29234.7149898689,0.9298283095533388,0.9340569412433234,0.04725481646142892,0.8868021247818945
323,29234.9775036956,0.9300269823925242,0.9337682437048798,0.047376537885700794,0.8863917058191789
324,29235.240022266,0.9314538006882663,0.935367738718609,0.04744177559555952,0.8879259631230495
325,29235.4500405377,0.9311488582151504,0.9346481133747746,0.04753074506745541,0.8871173683073192
326,29235.6600618456,0.9313470441307964,0.9338498250413437,0.04753107710829843,0.8863187479330453
327,29235.92259275,0.931596613937201,0.9336600214335246,0.0476861409219881,0.8859738805115365
328,29236.1326208893,0.9320122887123347,0.9371046881240195,0.047863650175011596,0.8892410379490079
329,29236.3426520648,0.9322798359625786,0.936519354168271,0.047890638958929956,0.8886287152093411
330,29236.6051953042,0.9328054783061189,0.9368200982377134,0.04790685705848022,0.8889132411792332
331,29236.867743288,0.9320170724158863,0.9388826009311323,0.04806636830992407,0.8908162326212082
332,29237.0777850911,0.9361596996126877,0.9391528421832888,0.04816055468833653,0.8909922874949522
333,29237.2878299308,0.9359375402939356,0.9388955950129009,0.048151030563484305,0.8907445644494165
334,29237.4978778071,0.9380860342877865,0.9399336696315299,0.04820078887308794,0.8917328807584419
335,29237.760441923,0.9378880845308376,0.9403623034492197,0.048502797956947966,0.8918595054922717
336,29237.970496632,0.9394927724598068,0.9412621649332917,0.048614454725038836,0.8926477102082528
337,29238.1805543779,0.9400641006835471,0.9446016410908608,0.048823091675157373,0.8957785494157033
338,29238.443130831,0.9423607153982936,0.9441925785723476,0.04886938741170263,0.895323191160645
339,29238.6531954102,0.9414964338252491,0.9428605395186294,0.048888285589004044,0.8939722539296253
340,29238.915780405,0.9446956138510929,0.9463450338875317,0.04896817615159149,0.8973768577359401
341,29239.1258518176,0.9461415176802467,0.9492449714667547,0.04904523155936944,0.9001997399073852
342,29239.3359262675,0.946423228649194,0.9489809176074394,0.049188438127274754,0.8997924794801646
343,29239.598523601,0.9460254436146123,0.9518597646053119,0.04930818470710587,0.902551579898206
344,29239.8086048849,0.9447871008668133,0.9520081642691951,0.049528941531713555,0.9024792227374815
345,29240.0186892062,0.9452444554343443,0.9523255390211635,0.04962701686921656,0.9026985221519469
346,29240.2812988794,0.9508212808639763,0.9535313163477807,0.04974566263036887,0.9037856537174118
347,29240.4913900352,0.9506940337209936,0.9550581723470942,0.04971353290803266,0.9053446394390615
348,29240.7540082517,0.9511101419894187,0.9566488554590612,0.050058417544986605,0.9065904379140746
349,29240.9641062423,0.95317531731141,0.9592178049722989,0.05024084485721529,0.9089769601150837
350,29241.1742072708,0.9531177622392413,0.9591407238669022,0.050374749467032444,0.9087659743998697
351,29241.4368378283,0.9542543932855063,0.9596252064434357,0.05045785906694097,0.9091673473764947
352,29241.646945692,0.9569507068598797,0.96067101254617,0.05051677096574784,0.9101542415804222
353,29241.9095847939,0.9600420345304489,0.9618269365049829,0.050527566671092025,0.9112993698338908
354,29242.1196994933,0.9609494693889283,0.963370293160747,0.050719468205858126,0.9126508249548888
355,29242.3823471399,0.9618602261181011,0.965947082981809,0.05096883446146274,0.9149782485203463
356,29242.5924686753,0.9618048570991593,0.9644924000361875,0.051055534266366547,0.913436865769821
357,29242.8025932489,0.964948428709509,0.966603896946561,0.051215477839008795,0.9153884191075522
358,29243.0652532387,0.9626534162052154,0.96683489269547,0.051503168688185004,0.9153317240072849
359,29243.3279179761,0.9670299431404394,0.9694136583030584,0.051555206799974,0.9178584515030843
360,29243.5380531844,0.9708321986734453,0.9721460480960753,0.051809529554690245,0.9203365185413851
361,29243.7481914312,0.9720098526963653,0.9712182677411926,0.052096813659871254,0.9191214540813213
362,29244.010868513,0.9707347348271234,0.9733674299727773,0.05219803536191114,0.9211693946108661
363,29244.221013597,0.9725144405591388,0.973716580367391,0.05235638117212731,0.9213601991952637
364,29244.4836992253,0.9718318929177645,0.9721958953410686,0.05263342022209341,0.9195624751189753
365,29244.6938511467,0.9724536535839695,0.9751459192294467,0.05283849707588966,0.9223074221535571
366,29244.9040061071,0.9745350890145384,0.9768038700598395,0.05288545250467215,0.9239184175551673
367,29245.1667040813,0.9744683718405469,0.9745344833723711,0.05313839608099115,0.92139608729138
368,29245.3768658796,0.9738965199099889,0.9787386195301213,0.05325459307470025,0.925484026455421
369,29245.5870307171,0.9771146166565376,0.9787065532336705,0.05355211158497369,0.9251544416486969
370,29245.7971985939,0.9765353814558517,0.976643535600045,0.053685931698852364,0.9229576039011926
371,29246.0599127139,0.9778621738355996,0.9785521978715989,0.053853135768056816,0.924699062103542
372,29246.2700874292,0.9803115427898572,0.9809575366254488,0.0541053034905333,0.9268522331349155
373,29246.480265184,0.9798312601785161,0.9791440987131792,0.05445150870091262,0.9246925900122666
374,29246.6904459783,0.9795279770294547,0.9801010413796066,0.054712007379654766,0.9253890339999519
375,29246.9531762457,0.9799022603115275,0.9822537007379456,0.05490901549258142,0.9273446852453642
376,29247.1633638792,0.9840729804668513,0.9821339520814748,0.055147345876608446,0.9269866062048664
377,29247.3735545524,0.9829246732206245,0.9848342595970877,0.05538685512525274,0.9294474044718349
378,29247.5837482655,0.9823662817023424,0.9851714420025727,0.05550688700481432,0.9296645549977584
379,29247.8464946816,0.9809994006373273,0.9819444218699033,0.05572948768761843,0.9262149341822848
380,29248.0566952345,0.982100651670611,0.9814432739242741,0.05584018687194662,0.9256030870523275
381,29248.2668988274,0.9831251576749922,0.985028320990575,0.05600807796368856,0.9290202430268865
382,29248.4771054604,0.984954744343565,0.984109528238981,0.05635341791020255,0.9277561103287785
383,29248.7398680269,0.9825232120034673,0.984422831341908,0.056411093605590754,0.9280117377363173
384,29248.9500815003,0.9837630653954538,0.9853028741652224,0.05670646774880598,0.9285964064164165
385,29249.160298014,0.9859927501882048,0.9834603994415609,0.056926977048587186,0.9265334223929738
386,29249.3705175681,0.9850601878949069,0.9842983707974509,0.05701697681646595,0.9272813939809849
387,29249.5807401627,0.9859341718853595,0.9868612670396946,0.057138010597076294,0.9297232564426182
388,29249.8435226816,0.9869265453821381,0.9879150910082269,0.05745483702481734,0.9304602539834096
